stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
EDU,2020-02-29,38392000.0,32776000.0,117523000.0,41918000.0,2655338000.0,473240000.0,3879767000.0,1979409000.0,,89456000.0,2556628000.0,1057138000.0,210020000.0,,81647000.0,17596000.0,,43000.0,2754775000.0,6641873000.0,1501249000.0,,2754775000.0,3736050000.0,,17790000.0,2510172000.0,,151048000.0
EDU,2019-11-30,32201000.0,28859000.0,117169000.0,45040000.0,2498218000.0,467356000.0,3915203000.0,1863991000.0,,72219000.0,2668160000.0,1047581000.0,151336000.0,,78496000.0,18050000.0,,43000.0,2594469000.0,6494137000.0,1690440000.0,,2594469000.0,3738419000.0,,17755000.0,2569885000.0,,161249000.0
EDU,2019-08-31,35917000.0,29629000.0,95213000.0,50281000.0,2409470000.0,432168000.0,3638314000.0,1768513000.0,,63275000.0,2420655000.0,973197000.0,133160000.0,,77457000.0,18944000.0,,43000.0,2505550000.0,6068235000.0,1465326000.0,,2505550000.0,3404376000.0,,18623000.0,2362253000.0,,158309000.0
EDU,2019-05-31,34057000.0,29046000.0,96457000.0,99967000.0,2260732000.0,404704000.0,3466242000.0,532015000.0,,61467000.0,2006224000.0,1414171000.0,143644000.0,,79614000.0,18781000.0,,87884000.0,1588000.0,4646559000.0,1593295000.0,,2360686000.0,2121462000.0,,20340000.0,1777361000.0,,164411000.0
BANF,2020-03-31,7573200000.0,6001000.0,26804000.0,,851607000.0,591987000.0,1764385000.0,221127000.0,9879000.0,,7615125000.0,1548860000.0,5919824000.0,9879000.0,149923000.0,,826855000.0,159524000.0,32647000.0,8669096000.0,,,1023380000.0,7645716000.0,153999000.0,21850000.0,,,
BANF,2019-12-31,7483635000.0,6072000.0,26804000.0,,833777000.0,533826000.0,1961975000.0,211975000.0,3454000.0,,7530045000.0,1805439000.0,5686770000.0,3454000.0,148604000.0,,815488000.0,150464000.0,32694000.0,8565758000.0,,,1004989000.0,7560769000.0,153353000.0,22608000.0,,,
BANF,2019-09-30,7330677000.0,7055000.0,26804000.0,,808771000.0,555575000.0,1901451000.0,209872000.0,3629000.0,,7376187000.0,1702166000.0,5550880000.0,3629000.0,147013000.0,,792009000.0,192230000.0,32644000.0,8388816000.0,,,979752000.0,7409064000.0,151470000.0,24025000.0,,,
BANF,2019-06-30,6613613000.0,7004000.0,26804000.0,,861770000.0,425154000.0,1897081000.0,185806000.0,3655000.0,,6653644000.0,1704438000.0,5039295000.0,3655000.0,79749000.0,,769090000.0,185639000.0,32640000.0,7642021000.0,,,956380000.0,6685641000.0,150995000.0,14936000.0,,,
OMI,2020-03-31,891542000.0,1108844000.0,1503919000.0,680607000.0,-243175000.0,,2519811000.0,435073000.0,-92112000.0,,1549674000.0,92315000.0,100473000.0,-92112000.0,388000000.0,122001000.0,126323000.0,638045000.0,125770000.0,3714870000.0,562223000.0,,416338000.0,3298532000.0,256357000.0,271513000.0,,51187000.0,
OMI,2019-12-31,808035000.0,1146192000.0,1514159000.0,674706000.0,-259645000.0,,2407283000.0,457646000.0,-52707000.0,,1416159000.0,67030000.0,56356000.0,-52707000.0,393181000.0,121840000.0,137774000.0,519355000.0,125686000.0,3643084000.0,467806000.0,,462154000.0,3180930000.0,251401000.0,328618000.0,,50223000.0,
OMI,2019-09-30,873743000.0,1153079000.0,1560295000.0,741670000.0,-206661000.0,,2251260000.0,618678000.0,-60276000.0,,1295789000.0,96803000.0,120542000.0,-60276000.0,398065000.0,127009000.0,176914000.0,259708000.0,125724000.0,3688419000.0,265832000.0,,491278000.0,3197141000.0,248916000.0,299874000.0,,50198000.0,
OMI,2019-06-30,1039074000.0,1237713000.0,1628758000.0,843343000.0,-221777000.0,,2474629000.0,596132000.0,-49648000.0,,1470398000.0,91339000.0,106632000.0,-49648000.0,407651000.0,123525000.0,175865000.0,302234000.0,125928000.0,3896071000.0,280878000.0,,496901000.0,3399170000.0,244756000.0,311027000.0,,51591000.0,
MDLA,2020-04-30,1791000.0,,,67645000.0,300189000.0,,526591000.0,36274000.0,-2957000.0,,304171000.0,344697000.0,55719000.0,-2957000.0,98241000.0,10033000.0,-513502000.0,24440000.0,139000.0,741916000.0,236815000.0,49467000.0,423521000.0,318395000.0,939841000.0,25091000.0,62832000.0,,
MDLA,2020-01-31,3608000.0,,,150661000.0,297166000.0,,539307000.0,34879000.0,-206000.0,,324151000.0,226866000.0,56833000.0,-206000.0,79324000.0,5300000.0,-480973000.0,23138000.0,132000.0,731649000.0,279067000.0,51540000.0,397796000.0,333853000.0,878843000.0,21306000.0,116833000.0,,
MDLA,2019-10-31,4220000.0,,,71036000.0,283205000.0,,431295000.0,31363000.0,-759000.0,,217084000.0,296651000.0,47312000.0,-759000.0,78728000.0,9681000.0,-449103000.0,19750000.0,127000.0,611109000.0,164452000.0,42710000.0,384344000.0,226765000.0,834079000.0,22411000.0,22646000.0,,
MDLA,2019-07-31,2818000.0,,,55797000.0,357823000.0,,514155000.0,25042000.0,-2127000.0,,214715000.0,364419000.0,43319000.0,-2127000.0,30269000.0,9978000.0,-409483000.0,19074000.0,127000.0,622224000.0,173228000.0,40451000.0,397531000.0,224693000.0,809014000.0,9439000.0,53018000.0,,
CAI,2020-03-31,8928000.0,,1888634000.0,161907000.0,566768000.0,,280288000.0,,-6767000.0,,262701000.0,108743000.0,2548937000.0,-6767000.0,15794000.0,31872000.0,489757000.0,,2000.0,2878478000.0,11074000.0,,586282000.0,2188331000.0,103290000.0,3720000.0,,216519000.0,
CAI,2019-12-31,7291000.0,,1880122000.0,159680000.0,569458000.0,,499128000.0,,-6630000.0,,287406000.0,46464000.0,2345827000.0,-6630000.0,15794000.0,36234000.0,493294000.0,,2000.0,2901765000.0,31542000.0,,589375000.0,2208525000.0,102709000.0,4123000.0,,218094000.0,
CAI,2019-09-30,10668000.0,,1819649000.0,160119000.0,561808000.0,,499579000.0,,-6845000.0,,406706000.0,48275000.0,2392375000.0,-6845000.0,15794000.0,33269000.0,487653000.0,,2000.0,2950734000.0,60557000.0,,582127000.0,2264742000.0,101317000.0,4525000.0,,309500000.0,
CAI,2019-06-30,8225000.0,,1825858000.0,172244000.0,567599000.0,,557108000.0,,-6589000.0,,425056000.0,57288000.0,2372712000.0,-6589000.0,15794000.0,40006000.0,494607000.0,,2000.0,2984890000.0,82258000.0,,588321000.0,2292704000.0,100301000.0,4928000.0,,313064000.0,
SMLP,2020-03-31,22294000.0,,1491716000.0,83648000.0,233100000.0,363578000.0,159664000.0,1869882000.0,,,78504000.0,67694000.0,7735000.0,,,230492000.0,,8322000.0,457176000.0,2624935000.0,20949000.0,5500000.0,457176000.0,1804677000.0,,224076000.0,,,
SMLP,2019-12-31,24415000.0,,1470299000.0,102118000.0,237622000.0,309728000.0,139476000.0,1882251000.0,,,84147000.0,4948000.0,9718000.0,,,224850000.0,,32410000.0,469900000.0,2573451000.0,22959000.0,6200000.0,469900000.0,1782485000.0,,232278000.0,,,
SMLP,2019-09-30,27651000.0,,1392986000.0,88889000.0,529685000.0,648748000.0,99464000.0,1899281000.0,,,383242000.0,5050000.0,10190000.0,,,47349000.0,,5525000.0,773458000.0,2901456000.0,317565000.0,6900000.0,773458000.0,1827257000.0,,243773000.0,,,
SMLP,2019-06-30,25252000.0,,1365564000.0,84125000.0,546038000.0,653807000.0,86671000.0,1878851000.0,,,372424000.0,535000.0,10912000.0,,,48409000.0,,2011000.0,813499000.0,2897702000.0,312383000.0,7200000.0,813499000.0,1790587000.0,,251250000.0,,,
MIDD,2020-03-28,191724000.0,623822000.0,2234962000.0,448751000.0,-1375220000.0,,1507662000.0,345824000.0,-410260000.0,33168000.0,607232000.0,381043000.0,154567000.0,-936122000.0,1835787000.0,541079000.0,2435241000.0,,145000.0,5277979000.0,181800000.0,,1894706000.0,3383273000.0,395442000.0,1434139000.0,,21933000.0,
MIDD,2019-12-28,173693000.0,585699000.0,1895366000.0,470287000.0,-1346314000.0,,1209196000.0,448800000.0,-350933000.0,36932000.0,593137000.0,94500000.0,49189000.0,-802195000.0,1849747000.0,491808000.0,2361462000.0,,145000.0,5002143000.0,156049000.0,,1946814000.0,3055329000.0,387402000.0,1443381000.0,,2894000.0,
MIDD,2019-09-28,181171000.0,614102000.0,1986965000.0,436964000.0,-1393749000.0,,1200447000.0,441661000.0,-327843000.0,26541000.0,585244000.0,87181000.0,35256000.0,-779105000.0,1809359000.0,424302000.0,2252465000.0,,145000.0,4928528000.0,153657000.0,,1856031000.0,3072497000.0,382526000.0,1440421000.0,,3331000.0,
MIDD,2019-06-29,193124000.0,611859000.0,2017382000.0,431733000.0,-1426276000.0,,1184923000.0,422883000.0,-301738000.0,28370000.0,565297000.0,81687000.0,51098000.0,-752942000.0,1781772000.0,442205000.0,2170445000.0,,145000.0,4886669000.0,138676000.0,,1798251000.0,3088418000.0,380603000.0,1442755000.0,,3443000.0,
POOL,2020-03-31,517620000.0,858190000.0,569697000.0,345915000.0,145186000.0,1260000.0,1238378000.0,288640000.0,-24299000.0,,652290000.0,17808000.0,16291000.0,-24299000.0,193380000.0,56934000.0,-122594000.0,,40000.0,1747781000.0,,,348398000.0,1399383000.0,495251000.0,9832000.0,,8227000.0,
POOL,2019-12-31,261963000.0,702274000.0,499662000.0,226539000.0,210546000.0,1227000.0,973568000.0,288935000.0,-10359000.0,,390846000.0,28583000.0,19902000.0,-10359000.0,188596000.0,60568000.0,-64740000.0,,40000.0,1483266000.0,,,410180000.0,1073086000.0,485239000.0,11038000.0,,11017000.0,
POOL,2019-09-30,214309000.0,616217000.0,535720000.0,307798000.0,206602000.0,1237000.0,973092000.0,288694000.0,-13805000.0,,363633000.0,36693000.0,19017000.0,-13805000.0,188133000.0,54688000.0,-60743000.0,,40000.0,1481408000.0,,,405970000.0,1075438000.0,480478000.0,11235000.0,,11256000.0,
POOL,2019-06-30,342335000.0,694447000.0,668363000.0,417126000.0,143002000.0,1213000.0,1183189000.0,287214000.0,-11084000.0,,503627000.0,60694000.0,18799000.0,-11084000.0,188665000.0,56043000.0,-118177000.0,,40000.0,1690582000.0,,,343169000.0,1347413000.0,472390000.0,11502000.0,,9018000.0,
AFB,2019-10-31,,,231749699.0,9699053.0,437837570.0,687791834.0,9699053.0,,,,27799372.0,,,,,104246.0,34117210.0,,28745.0,697490887.0,,,437837570.0,259653317.0,403691615.0,,,,
AFB,2019-07-31,,,231749699.0,9699053.0,437837570.0,687791834.0,9699053.0,,,,27799372.0,,,,,104246.0,34117210.0,,28745.0,697490887.0,,,437837570.0,259653317.0,403691615.0,,,,
AFB,2019-04-30,,,229712025.0,9955561.0,424108609.0,673771463.0,9955561.0,,,,27073003.0,,,,,81935.0,15237117.0,,28745.0,683727024.0,,,424108609.0,256866963.0,408842747.0,,,,
AFB,2019-01-31,,,229712025.0,9955561.0,424108609.0,673771463.0,9955561.0,,,,27073003.0,,,,,81935.0,15237117.0,,28745.0,683727024.0,,,424108609.0,256866963.0,408842747.0,,,,
LIQT,2020-03-31,3226114.0,5324499.0,,13179212.0,22266491.0,,25625059.0,10406617.0,-6662518.0,,9195767.0,3587769.0,488656.0,-6662518.0,,,-31943109.0,2711273.0,20556.0,37208134.0,2629549.0,,22954293.0,14253841.0,61539364.0,,,,
LIQT,2019-12-31,4339070.0,5199238.0,,12248617.0,22280684.0,,27487257.0,9879566.0,-6166559.0,,10332131.0,7069759.0,498053.0,-6166559.0,,,-32246608.0,2714173.0,20548.0,38589723.0,2548941.0,,23005531.0,15584192.0,61398150.0,,,,
LIQT,2019-09-30,3703850.0,5186234.0,,10899528.0,22834272.0,,27925194.0,7121956.0,-6615158.0,,10339231.0,9957472.0,475769.0,-6615158.0,,,-31448837.0,1678936.0,20548.0,36133665.0,3045658.0,,23439585.0,12694080.0,61483032.0,,,,
LIQT,2019-06-30,4717535.0,4713656.0,,12269992.0,23847510.0,,31745099.0,3377067.0,-5606727.0,,10373243.0,12572856.0,445656.0,-5606727.0,,,-32105194.0,783499.0,20548.0,35573502.0,3100028.0,,23847510.0,11725992.0,61538883.0,,,,
SENS,2020-03-31,2490000.0,4995000.0,64280000.0,1014000.0,-48961000.0,,30536000.0,1803000.0,,,17861000.0,18605000.0,2930000.0,,,,-515936000.0,409000.0,204000.0,35269000.0,5481000.0,,-48961000.0,84230000.0,466771000.0,,,,
SENS,2019-12-31,4285000.0,16929000.0,12464000.0,10486000.0,-8649000.0,,127758000.0,4823000.0,,,126708000.0,95938000.0,220000.0,,,,-473343000.0,517000.0,203000.0,132801000.0,4686000.0,,-8649000.0,141450000.0,464491000.0,,,,
SENS,2019-09-30,3253000.0,19862000.0,90289000.0,6505000.0,25347000.0,,161572000.0,5353000.0,,,21958000.0,130580000.0,121000.0,,,,-437732000.0,324000.0,203000.0,167046000.0,5644000.0,,25347000.0,141699000.0,462876000.0,,,,
SENS,2019-06-30,4779000.0,16787000.0,37815000.0,5902000.0,15173000.0,,93976000.0,4303000.0,,,33604000.0,65296000.0,117000.0,,,,-418233000.0,368000.0,177000.0,98396000.0,6794000.0,,15173000.0,83223000.0,433229000.0,,,,
FSBW,2020-03-31,1446269000.0,90000.0,169004000.0,,193236000.0,167387000.0,193186000.0,33347000.0,1312000.0,,1452168000.0,48921000.0,1435029000.0,1312000.0,2312000.0,21213000.0,114957000.0,121958000.0,43000.0,1847168000.0,,,200829000.0,1646339000.0,84517000.0,15907000.0,17926000.0,,
FSBW,2019-12-31,1392408000.0,178000.0,82413000.0,,192473000.0,134102000.0,143022000.0,33786000.0,215000.0,,1406245000.0,45778000.0,1382817000.0,215000.0,2312000.0,20240000.0,110715000.0,75607000.0,44000.0,1713056000.0,,,200242000.0,1512814000.0,89268000.0,17017000.0,20902000.0,,
FSBW,2019-09-30,1386602000.0,178000.0,86744000.0,,186298000.0,114033000.0,174810000.0,33779000.0,-67000.0,,1386941000.0,62894000.0,1353223000.0,-67000.0,2312000.0,22494000.0,105672000.0,86342000.0,44000.0,1694997000.0,,,194257000.0,1500740000.0,88608000.0,16840000.0,24296000.0,,
FSBW,2019-06-30,1334217000.0,254000.0,93086000.0,,181277000.0,104581000.0,157479000.0,34099000.0,-221000.0,,1334628000.0,59594000.0,1325908000.0,-221000.0,2312000.0,19204000.0,99184000.0,72287000.0,45000.0,1641065000.0,,,189426000.0,1451639000.0,90418000.0,16686000.0,24297000.0,,
TMBR,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMBR,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWP,2019-12-31,82000.0,,,273000.0,77569000.0,,78163000.0,,85849000.0,,596000.0,77598000.0,2000.0,85849000.0,,,-8432000.0,,152000.0,78165000.0,,,77569000.0,596000.0,,,,,
FWP,2019-09-30,82000.0,,,273000.0,77569000.0,,78163000.0,,85849000.0,,596000.0,77598000.0,2000.0,85849000.0,,,-8432000.0,,152000.0,78165000.0,,,77569000.0,596000.0,,,,,
FWP,2019-06-30,207000.0,,,334000.0,80008000.0,,80671000.0,,87253000.0,,665000.0,80169000.0,2000.0,87253000.0,,,-7397000.0,,152000.0,80673000.0,,,80008000.0,665000.0,,,,,
FWP,2019-03-31,207000.0,,,334000.0,80008000.0,,80671000.0,,87253000.0,,665000.0,80169000.0,2000.0,87253000.0,,,-7397000.0,,152000.0,80673000.0,,,80008000.0,665000.0,,,,,
ALEC,2020-03-31,4039000.0,,,,391734000.0,,556204000.0,60849000.0,2782000.0,,71775000.0,160917000.0,1875000.0,2782000.0,,114634000.0,-259839000.0,,8000.0,618928000.0,32089000.0,,391734000.0,227194000.0,648783000.0,,387618000.0,,
ALEC,2019-12-31,278000.0,,,,194743000.0,,357437000.0,62328000.0,142000.0,,61970000.0,89641000.0,2148000.0,142000.0,,123729000.0,-219820000.0,,7000.0,421913000.0,33636000.0,,194743000.0,227170000.0,414414000.0,,263432000.0,,
ALEC,2019-09-30,258000.0,,,,218587000.0,,385483000.0,62626000.0,226000.0,,58718000.0,86974000.0,1621000.0,226000.0,,130284000.0,-189293000.0,,7000.0,449730000.0,33202000.0,,218587000.0,231143000.0,407647000.0,,294472000.0,,
ALEC,2019-06-30,540000.0,,,,245716000.0,,414597000.0,61072000.0,441000.0,,67102000.0,69208000.0,1582000.0,441000.0,,121636000.0,-157555000.0,,7000.0,477251000.0,43720000.0,,245716000.0,231535000.0,402823000.0,,341725000.0,,
DT,2020-03-31,11112000.0,,509985000.0,204547000.0,-510828000.0,,469925000.0,31508000.0,-18105000.0,20460000.0,488900000.0,213170000.0,68322000.0,-18105000.0,1270733000.0,81698000.0,-594026000.0,39019000.0,,2042080000.0,405881000.0,39736000.0,961497000.0,1080583000.0,,201592000.0,,,
DT,2019-12-31,10832000.0,,540236000.0,170400000.0,-587244000.0,,411444000.0,28030000.0,-20922000.0,10714000.0,449233000.0,188555000.0,62399000.0,-20922000.0,1270650000.0,99648000.0,-640728000.0,36425000.0,,1988307000.0,372225000.0,36727000.0,899190000.0,1089117000.0,,215784000.0,,,
DT,2019-09-30,10532000.0,,569789000.0,89502000.0,-613761000.0,,355558000.0,24664000.0,-18559000.0,10806000.0,381093000.0,211696000.0,52557000.0,-18559000.0,1270163000.0,95658000.0,-642491000.0,35208000.0,,1932822000.0,321259000.0,26154000.0,886282000.0,1046540000.0,,229880000.0,,,
DT,2019-06-30,4702000.0,,1002792000.0,86366000.0,-1952512000.0,,190255000.0,20282000.0,-212472000.0,10781000.0,938630000.0,57453000.0,50163000.0,-212472000.0,1270485000.0,271790000.0,-225157000.0,33316000.0,,1775583000.0,289925000.0,30617000.0,-437629000.0,2213212000.0,,244398000.0,,,
ALRS,2020-03-31,2121514000.0,,58173000.0,,248878000.0,357433000.0,281983000.0,28337000.0,7149000.0,6185000.0,2152416000.0,198489000.0,1796318000.0,7149000.0,27329000.0,1100000.0,180650000.0,79683000.0,17106000.0,2512078000.0,,,293608000.0,2218470000.0,88703000.0,20678000.0,,,
ALRS,2019-12-31,1971316000.0,,58129000.0,,240008000.0,316252000.0,216851000.0,28972000.0,1936000.0,7891000.0,2005657000.0,20806000.0,1745238000.0,1936000.0,27329000.0,308000.0,178092000.0,177597000.0,17050000.0,2356878000.0,,,285728000.0,2071150000.0,88650000.0,22236000.0,,,
ALRS,2019-09-30,1833113000.0,,58085000.0,,234692000.0,278716000.0,137174000.0,30027000.0,3085000.0,7695000.0,1880043000.0,36174000.0,1731537000.0,3085000.0,27329000.0,980000.0,173039000.0,98433000.0,17049000.0,2228311000.0,,,281403000.0,1946908000.0,88230000.0,23528000.0,,,
ALRS,2019-06-30,1753365000.0,,58042000.0,,131570000.0,256252000.0,97354000.0,31298000.0,-33009000.0,7601000.0,1924665000.0,44920000.0,1770224000.0,-33009000.0,27329000.0,34494000.0,169788000.0,52434000.0,13816000.0,2207129000.0,,,179271000.0,2027858000.0,28676000.0,24672000.0,,,
UNH,2020-03-31,45617000000.0,,35779000000.0,24888000000.0,-18524000000.0,36578000000.0,55941000000.0,8173000000.0,-5360000000.0,,78606000000.0,21569000000.0,12874000000.0,-5360000000.0,65302000000.0,13078000000.0,62327000000.0,,10000000.0,189067000000.0,17161000000.0,,56977000000.0,127463000000.0,,10199000000.0,2876000000.0,10815000000.0,4627000000.0
UNH,2019-12-31,40695000000.0,,36808000000.0,21462000000.0,-21363000000.0,35809000000.0,39558000000.0,5733000000.0,-3578000000.0,,61782000000.0,10985000000.0,13810000000.0,-3578000000.0,65659000000.0,9982000000.0,61178000000.0,,9000000.0,173889000000.0,16413000000.0,,57616000000.0,111727000000.0,,13320000000.0,3260000000.0,3470000000.0,4546000000.0
UNH,2019-09-30,39509000000.0,,38507000000.0,21116000000.0,-20730000000.0,36840000000.0,40490000000.0,8501000000.0,-3709000000.0,,62641000000.0,12363000000.0,12152000000.0,-3709000000.0,65205000000.0,12814000000.0,58696000000.0,,9000000.0,173709000000.0,16745000000.0,,54996000000.0,113962000000.0,,10521000000.0,3455000000.0,2307000000.0,4751000000.0
UNH,2019-06-30,38035000000.0,,34473000000.0,18175000000.0,-18896000000.0,35696000000.0,39095000000.0,8681000000.0,-3273000000.0,,62328000000.0,13745000000.0,11729000000.0,-3273000000.0,62000000000.0,12343000000.0,56367000000.0,,9000000.0,167200000000.0,16493000000.0,,53103000000.0,109144000000.0,,9999000000.0,3524000000.0,827000000.0,4953000000.0
SNAP,2020-03-31,54068000.0,,,394053000.0,1284618000.0,,2527871000.0,441230000.0,-2896000.0,,523191000.0,901342000.0,89120000.0,-2896000.0,756389000.0,57319000.0,-7252646000.0,,14000.0,3898510000.0,,,2124907000.0,1773603000.0,9380435000.0,83900000.0,1180533000.0,,
SNAP,2019-12-31,46886000.0,,,492194000.0,1406639000.0,,2643986000.0,449114000.0,573000.0,,499675000.0,520317000.0,10550000.0,573000.0,761153000.0,57382000.0,-6945930000.0,,14000.0,4011924000.0,,,2259913000.0,1752011000.0,9205256000.0,92121000.0,1592488000.0,,
SNAP,2019-09-30,56572000.0,,,374090000.0,1630286000.0,,2677063000.0,427298000.0,-7173000.0,,369063000.0,728828000.0,65882000.0,-7173000.0,621758000.0,5705000.0,-6705226000.0,,13000.0,3864372000.0,,,2324415000.0,1539957000.0,9036801000.0,72371000.0,1531902000.0,,
SNAP,2019-06-30,51902000.0,,,313504000.0,1408413000.0,,1539755000.0,457185000.0,2102000.0,,339937000.0,335744000.0,70800000.0,2102000.0,628474000.0,7727000.0,-6477851000.0,,13000.0,2776025000.0,,,2116698000.0,659327000.0,8592434000.0,79811000.0,849050000.0,,
RETA,2020-03-31,12627000.0,,155506000.0,,228647000.0,,651856000.0,12267000.0,,,200840000.0,624488000.0,74000.0,,,73097000.0,-759432000.0,,33000.0,664197000.0,164940000.0,,228647000.0,435550000.0,988046000.0,,,,
RETA,2019-12-31,1908000.0,,155017000.0,,256857000.0,,669276000.0,12064000.0,,,192014000.0,664324000.0,1080000.0,,,71550000.0,-710493000.0,,33000.0,682420000.0,163176000.0,,256857000.0,425563000.0,967317000.0,,,,
RETA,2019-09-30,3582000.0,,74923000.0,,-67423000.0,,246531000.0,11121000.0,,,74562000.0,240149000.0,1471000.0,,,170863000.0,-523551000.0,,31000.0,259123000.0,42878000.0,,-67423000.0,326546000.0,456097000.0,,,,
RETA,2019-06-30,4361000.0,,79897000.0,,-33473000.0,,287211000.0,11795000.0,,,67709000.0,280449000.0,1482000.0,,,179261000.0,-483857000.0,,30000.0,300488000.0,39899000.0,,-33473000.0,333961000.0,450354000.0,,,,
FNB,2020-03-31,24746000000.0,20000000.0,1633000000.0,,2409000000.0,6443000000.0,1153100000.0,331000000.0,-45000000.0,,28258000000.0,564000000.0,24759900000.0,-97000000.0,2262000000.0,204000000.0,754000000.0,163100000.0,3000000.0,35049000000.0,,,4735000000.0,30207000000.0,4075000000.0,100000000.0,,,
FNB,2019-12-31,24786000000.0,26000000.0,1340000000.0,,2447000000.0,6879600000.0,830000000.0,454400000.0,-65000000.0,,28051000000.0,599000000.0,24046000000.0,-92000000.0,2262000000.0,236800000.0,798000000.0,51000000.0,3000000.0,34615000000.0,,,4776000000.0,29732000000.0,4067000000.0,143000000.0,,,
